,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
238,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Julius Erving,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
239,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Julius Erving,,33.0,1 season,78.0,76.0,MIL,0.495
240,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Julius Erving,,59.0,1 season,,80.0,NYN,0.446
241,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Dan Issel,PG,,1970-71,,242.0,CIN,0.444
242,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Dan Issel,PG,,1971-72,,222.0,CIN,0.486
243,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Dan Issel,PG,,1972-73,,223.0,KCO,0.488
244,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Dan Issel,PG,56.0,1973-74,,85.0,KCO,0.451
245,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Dan Issel,PG,119.0,1974-75,,222.0,KCO,0.456
246,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Dan Issel,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
247,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Dan Issel,PG,59.0,1976-77,,80.0,NYN,0.446
248,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Dan Issel,PG,55.0,1978-79,197.0,103.0,BOS,0.452
249,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Dan Issel,PG,106.0,1979-80,242.0,197.0,BOS,0.485
250,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Dan Issel,PG,75.0,1980-81,265.0,176.0,BOS,0.499
251,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Dan Issel,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
252,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Dan Issel,PG,38.0,1982-83,163.0,91.0,BOS,0.429
253,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Dan Issel,PG,33.0,1983-84,78.0,76.0,MIL,0.495
254,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Dan Issel,,719.0,Career,1123.0,2046.0,,0.46799999999999997
255,,,,,,,,,,,,,,,,,,,,,,,,Dan Issel,,,,,,,
256,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Dan Issel,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
257,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Dan Issel,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
258,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Dan Issel,,33.0,1 season,78.0,76.0,MIL,0.495
259,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Dan Issel,,59.0,1 season,,80.0,NYN,0.446
260,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Dick McGuire,PG,,1970-71,,242.0,CIN,0.444
261,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Dick McGuire,PG,,1971-72,,222.0,CIN,0.486
262,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Dick McGuire,PG,,1972-73,,223.0,KCO,0.488
263,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Dick McGuire,PG,56.0,1973-74,,85.0,KCO,0.451
264,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Dick McGuire,PG,119.0,1974-75,,222.0,KCO,0.456
265,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Dick McGuire,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
266,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Dick McGuire,PG,59.0,1976-77,,80.0,NYN,0.446
267,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Dick McGuire,PG,55.0,1978-79,197.0,103.0,BOS,0.452
268,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Dick McGuire,PG,106.0,1979-80,242.0,197.0,BOS,0.485
269,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Dick McGuire,PG,75.0,1980-81,265.0,176.0,BOS,0.499
270,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Dick McGuire,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
271,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Dick McGuire,PG,38.0,1982-83,163.0,91.0,BOS,0.429
272,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Dick McGuire,PG,33.0,1983-84,78.0,76.0,MIL,0.495
273,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Dick McGuire,,719.0,Career,1123.0,2046.0,,0.46799999999999997
274,,,,,,,,,,,,,,,,,,,,,,,,Dick McGuire,,,,,,,
275,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Dick McGuire,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
276,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Dick McGuire,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
277,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Dick McGuire,,33.0,1 season,78.0,76.0,MIL,0.495
278,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Dick McGuire,,59.0,1 season,,80.0,NYN,0.446
279,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Ann Meyers,PG,,1970-71,,242.0,CIN,0.444
280,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Ann Meyers,PG,,1971-72,,222.0,CIN,0.486
281,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Ann Meyers,PG,,1972-73,,223.0,KCO,0.488
282,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Ann Meyers,PG,56.0,1973-74,,85.0,KCO,0.451
283,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Ann Meyers,PG,119.0,1974-75,,222.0,KCO,0.456
284,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Ann Meyers,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
285,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Ann Meyers,PG,59.0,1976-77,,80.0,NYN,0.446
286,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Ann Meyers,PG,55.0,1978-79,197.0,103.0,BOS,0.452
287,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Ann Meyers,PG,106.0,1979-80,242.0,197.0,BOS,0.485
288,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Ann Meyers,PG,75.0,1980-81,265.0,176.0,BOS,0.499
289,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Ann Meyers,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
290,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Ann Meyers,PG,38.0,1982-83,163.0,91.0,BOS,0.429
291,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Ann Meyers,PG,33.0,1983-84,78.0,76.0,MIL,0.495
292,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Ann Meyers,,719.0,Career,1123.0,2046.0,,0.46799999999999997
293,,,,,,,,,,,,,,,,,,,,,,,,Ann Meyers,,,,,,,
294,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Ann Meyers,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
295,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Ann Meyers,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
296,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Ann Meyers,,33.0,1 season,78.0,76.0,MIL,0.495
297,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Ann Meyers,,59.0,1 season,,80.0,NYN,0.446
298,471.0,0.45799999999999996,1029.0,,,,329.0,22.0,,,471.0,0.45799999999999996,1029.0,356.0,0.82,434.0,82.0,,NBA,2020.0,,263.0,1298.0,Uļjana Semjonova,PG,,1970-71,,245.0,SDR,0.45799999999999996
299,571.0,0.455,1255.0,,,,393.0,23.0,,,571.0,0.455,1255.0,349.0,0.89,392.0,82.0,,NBA,2538.0,,298.0,1491.0,Uļjana Semjonova,PG,,1971-72,,258.0,HOU,0.455
300,381.0,0.465,820.0,,,,262.0,24.0,,,381.0,0.465,820.0,239.0,0.888,269.0,77.0,,NBA,1697.0,,211.0,1001.0,Uļjana Semjonova,PG,,1972-73,,149.0,HOU,0.465
301,671.0,0.522,1285.0,,,,603.0,25.0,4.0,137.0,671.0,0.522,1285.0,310.0,0.868,357.0,81.0,,NBA,2922.0,51.0,310.0,1652.0,Uļjana Semjonova,PG,157.0,1973-74,,188.0,HOU,0.522
302,557.0,0.484,1152.0,,,,381.0,26.0,4.0,121.0,557.0,0.484,1152.0,341.0,0.883,386.0,78.0,,NBA,2513.0,52.0,281.0,1455.0,Uļjana Semjonova,PG,128.0,1974-75,,173.0,HOU,0.484
303,675.0,0.493,1369.0,,,,596.0,27.0,6.0,157.0,675.0,0.493,1369.0,372.0,0.907,410.0,82.0,,NBA,2995.0,52.0,294.0,1722.0,Uļjana Semjonova,PG,151.0,1975-76,,209.0,HOU,0.493
304,596.0,0.49,1216.0,,,,386.0,28.0,8.0,118.0,596.0,0.49,1216.0,272.0,0.8859999999999999,307.0,82.0,,NBA,2764.0,54.0,281.0,1464.0,Uļjana Semjonova,PG,144.0,1976-77,,172.0,HOU,0.49
305,852.0,0.491,1737.0,,,,259.0,29.0,3.0,107.0,852.0,0.491,1737.0,245.0,0.9179999999999999,267.0,76.0,,NBA,2900.0,57.0,241.0,1949.0,Uļjana Semjonova,SG,112.0,1977-78,173.0,164.0,HOU,0.491
306,707.0,0.496,1424.0,,,,351.0,30.0,6.0,95.0,707.0,0.496,1424.0,246.0,0.9279999999999999,265.0,82.0,,NBA,2941.0,78.0,288.0,1660.0,Uļjana Semjonova,PG,117.0,1978-79,187.0,173.0,HOU,0.496
307,623.0,0.502,1242.0,1.0,0.04,25.0,299.0,31.0,9.0,82.0,624.0,0.493,1267.0,271.0,0.897,302.0,76.0,,NBA,2676.0,68.0,269.0,1520.0,Uļjana Semjonova,SG,143.0,1979-80,162.0,150.0,HOU,0.493
308,524.0,0.496,1057.0,4.0,0.235,17.0,222.0,32.0,6.0,54.0,528.0,0.49200000000000005,1074.0,206.0,0.958,215.0,76.0,,NBA,2014.0,33.0,209.0,1266.0,Uļjana Semjonova,PG,111.0,1980-81,129.0,87.0,HOU,0.493
309,276.0,0.43700000000000006,632.0,1.0,0.063,16.0,163.0,33.0,1.0,41.0,277.0,0.42700000000000005,648.0,100.0,0.909,110.0,64.0,0.0,NBA,1204.0,20.0,142.0,655.0,Uļjana Semjonova,PG,43.0,1981-82,82.0,61.0,HOU,0.428
310,333.0,0.45,740.0,4.0,0.28600000000000003,14.0,158.0,34.0,4.0,40.0,337.0,0.447,754.0,138.0,0.92,150.0,64.0,0.0,NBA,1423.0,34.0,163.0,816.0,Uļjana Semjonova,PG,59.0,1982-83,89.0,74.0,HOU,0.45
311,7237.0,0.484,14958.0,10.0,0.139,72.0,4402.0,,51.0,952.0,7247.0,0.48200000000000004,15030.0,3445.0,0.892,3864.0,1002.0,0.0,NBA,30607.0,499.0,3250.0,17949.0,Uļjana Semjonova,,1165.0,Career,822.0,2103.0,,0.483
312,471.0,0.45799999999999996,1029.0,,,,329.0,22.0,,,471.0,0.45799999999999996,1029.0,356.0,0.82,434.0,82.0,,NBA,2020.0,,263.0,1298.0,Bill Walton,PG,,1970-71,,245.0,SDR,0.45799999999999996
313,571.0,0.455,1255.0,,,,393.0,23.0,,,571.0,0.455,1255.0,349.0,0.89,392.0,82.0,,NBA,2538.0,,298.0,1491.0,Bill Walton,PG,,1971-72,,258.0,HOU,0.455
314,381.0,0.465,820.0,,,,262.0,24.0,,,381.0,0.465,820.0,239.0,0.888,269.0,77.0,,NBA,1697.0,,211.0,1001.0,Bill Walton,PG,,1972-73,,149.0,HOU,0.465
315,671.0,0.522,1285.0,,,,603.0,25.0,4.0,137.0,671.0,0.522,1285.0,310.0,0.868,357.0,81.0,,NBA,2922.0,51.0,310.0,1652.0,Bill Walton,PG,157.0,1973-74,,188.0,HOU,0.522
316,557.0,0.484,1152.0,,,,381.0,26.0,4.0,121.0,557.0,0.484,1152.0,341.0,0.883,386.0,78.0,,NBA,2513.0,52.0,281.0,1455.0,Bill Walton,PG,128.0,1974-75,,173.0,HOU,0.484
317,675.0,0.493,1369.0,,,,596.0,27.0,6.0,157.0,675.0,0.493,1369.0,372.0,0.907,410.0,82.0,,NBA,2995.0,52.0,294.0,1722.0,Bill Walton,PG,151.0,1975-76,,209.0,HOU,0.493
318,596.0,0.49,1216.0,,,,386.0,28.0,8.0,118.0,596.0,0.49,1216.0,272.0,0.8859999999999999,307.0,82.0,,NBA,2764.0,54.0,281.0,1464.0,Bill Walton,PG,144.0,1976-77,,172.0,HOU,0.49
319,852.0,0.491,1737.0,,,,259.0,29.0,3.0,107.0,852.0,0.491,1737.0,245.0,0.9179999999999999,267.0,76.0,,NBA,2900.0,57.0,241.0,1949.0,Bill Walton,SG,112.0,1977-78,173.0,164.0,HOU,0.491
320,707.0,0.496,1424.0,,,,351.0,30.0,6.0,95.0,707.0,0.496,1424.0,246.0,0.9279999999999999,265.0,82.0,,NBA,2941.0,78.0,288.0,1660.0,Bill Walton,PG,117.0,1978-79,187.0,173.0,HOU,0.496
321,623.0,0.502,1242.0,1.0,0.04,25.0,299.0,31.0,9.0,82.0,624.0,0.493,1267.0,271.0,0.897,302.0,76.0,,NBA,2676.0,68.0,269.0,1520.0,Bill Walton,SG,143.0,1979-80,162.0,150.0,HOU,0.493
322,524.0,0.496,1057.0,4.0,0.235,17.0,222.0,32.0,6.0,54.0,528.0,0.49200000000000005,1074.0,206.0,0.958,215.0,76.0,,NBA,2014.0,33.0,209.0,1266.0,Bill Walton,PG,111.0,1980-81,129.0,87.0,HOU,0.493
323,276.0,0.43700000000000006,632.0,1.0,0.063,16.0,163.0,33.0,1.0,41.0,277.0,0.42700000000000005,648.0,100.0,0.909,110.0,64.0,0.0,NBA,1204.0,20.0,142.0,655.0,Bill Walton,PG,43.0,1981-82,82.0,61.0,HOU,0.428
324,333.0,0.45,740.0,4.0,0.28600000000000003,14.0,158.0,34.0,4.0,40.0,337.0,0.447,754.0,138.0,0.92,150.0,64.0,0.0,NBA,1423.0,34.0,163.0,816.0,Bill Walton,PG,59.0,1982-83,89.0,74.0,HOU,0.45
325,7237.0,0.484,14958.0,10.0,0.139,72.0,4402.0,,51.0,952.0,7247.0,0.48200000000000004,15030.0,3445.0,0.892,3864.0,1002.0,0.0,NBA,30607.0,499.0,3250.0,17949.0,Bill Walton,,1165.0,Career,822.0,2103.0,,0.483
326,471.0,0.45799999999999996,1029.0,,,,329.0,22.0,,,471.0,0.45799999999999996,1029.0,356.0,0.82,434.0,82.0,,NBA,2020.0,,263.0,1298.0,Carol Blazejowski,PG,,1970-71,,245.0,SDR,0.45799999999999996
327,571.0,0.455,1255.0,,,,393.0,23.0,,,571.0,0.455,1255.0,349.0,0.89,392.0,82.0,,NBA,2538.0,,298.0,1491.0,Carol Blazejowski,PG,,1971-72,,258.0,HOU,0.455
328,381.0,0.465,820.0,,,,262.0,24.0,,,381.0,0.465,820.0,239.0,0.888,269.0,77.0,,NBA,1697.0,,211.0,1001.0,Carol Blazejowski,PG,,1972-73,,149.0,HOU,0.465
329,671.0,0.522,1285.0,,,,603.0,25.0,4.0,137.0,671.0,0.522,1285.0,310.0,0.868,357.0,81.0,,NBA,2922.0,51.0,310.0,1652.0,Carol Blazejowski,PG,157.0,1973-74,,188.0,HOU,0.522
330,557.0,0.484,1152.0,,,,381.0,26.0,4.0,121.0,557.0,0.484,1152.0,341.0,0.883,386.0,78.0,,NBA,2513.0,52.0,281.0,1455.0,Carol Blazejowski,PG,128.0,1974-75,,173.0,HOU,0.484
331,675.0,0.493,1369.0,,,,596.0,27.0,6.0,157.0,675.0,0.493,1369.0,372.0,0.907,410.0,82.0,,NBA,2995.0,52.0,294.0,1722.0,Carol Blazejowski,PG,151.0,1975-76,,209.0,HOU,0.493
332,596.0,0.49,1216.0,,,,386.0,28.0,8.0,118.0,596.0,0.49,1216.0,272.0,0.8859999999999999,307.0,82.0,,NBA,2764.0,54.0,281.0,1464.0,Carol Blazejowski,PG,144.0,1976-77,,172.0,HOU,0.49
333,852.0,0.491,1737.0,,,,259.0,29.0,3.0,107.0,852.0,0.491,1737.0,245.0,0.9179999999999999,267.0,76.0,,NBA,2900.0,57.0,241.0,1949.0,Carol Blazejowski,SG,112.0,1977-78,173.0,164.0,HOU,0.491
