,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
275,,,,,,,155.0,29.0,,,481.0,0.488,986.0,402.0,0.73,551.0,78.0,,NBA,2328.0,,306.0,1364.0,Larry Bird,PF,,1965-66,,773.0,BAL,
276,,,,,,,103.0,30.0,,,636.0,0.512,1242.0,349.0,0.741,471.0,81.0,,NBA,2503.0,,296.0,1621.0,Larry Bird,PF,,1966-67,,677.0,BOS,
277,,,,,,,133.0,31.0,,,643.0,0.48100000000000004,1336.0,335.0,0.727,461.0,82.0,,NBA,2801.0,,285.0,1621.0,Larry Bird,PF,,1967-68,,805.0,BOS,
278,,,,,,,137.0,32.0,,,612.0,0.48700000000000004,1257.0,313.0,0.735,426.0,78.0,,NBA,2527.0,,285.0,1537.0,Larry Bird,PF,,1968-69,,685.0,BOS,
279,,,,,,,120.0,33.0,,,399.0,0.429,931.0,235.0,0.763,308.0,82.0,,NBA,2078.0,,261.0,1033.0,Larry Bird,PF,,1969-70,,550.0,BOS,
280,,,,,,,115.0,34.0,,,324.0,0.47200000000000003,686.0,230.0,0.73,315.0,82.0,,NBA,1589.0,,234.0,878.0,Larry Bird,PF,,1970-71,,441.0,PHI,
281,,,,,,,1853.0,,,,6515.0,0.48,13585.0,4740.0,0.762,6224.0,950.0,,NBA,30627.0,,3498.0,17770.0,Larry Bird,,,Career,,9383.0,,
282,,,,,,,,,,,,,,,,,,,,,,,,Larry Bird,,,,,,,
283,,,,,,,882.0,,,,2905.0,0.47600000000000003,6107.0,2372.0,0.774,3063.0,387.0,,NBA,13826.0,,1486.0,8182.0,Larry Bird,,,5 seasons,,4583.0,DET,
284,,,,,,,493.0,,,,2290.0,0.48,4766.0,1232.0,0.7390000000000001,1666.0,323.0,,NBA,9909.0,,1127.0,5812.0,Larry Bird,,,4 seasons,,2717.0,BOS,
285,,,,,,,363.0,,,,996.0,0.49200000000000005,2026.0,906.0,0.768,1180.0,158.0,,NBA,5303.0,,651.0,2898.0,Larry Bird,,,2 seasons,,1642.0,BAL,
286,,,,,,,115.0,,,,324.0,0.47200000000000003,686.0,230.0,0.73,315.0,82.0,,NBA,1589.0,,234.0,878.0,Larry Bird,,,1 season,,441.0,PHI,
287,585.0,0.452,1293.0,,,,139.0,21.0,,,585.0,0.452,1293.0,271.0,0.774,350.0,80.0,,NBA,2562.0,,256.0,1441.0,Isiah Thomas,PF,,1972-73,,728.0,BUF,0.452
288,901.0,0.547,1647.0,,,,170.0,22.0,246.0,836.0,901.0,0.547,1647.0,459.0,0.7929999999999999,579.0,74.0,,NBA,3185.0,281.0,252.0,2261.0,Isiah Thomas,C,88.0,1973-74,,1117.0,BUF,0.547
289,1095.0,0.512,2138.0,,,,179.0,23.0,174.0,848.0,1095.0,0.512,2138.0,641.0,0.805,796.0,82.0,,NBA,3539.0,307.0,278.0,2831.0,Isiah Thomas,C,92.0,1974-75,,1155.0,BUF,0.512
290,934.0,0.48700000000000004,1918.0,,,,315.0,24.0,160.0,724.0,934.0,0.48700000000000004,1918.0,559.0,0.762,734.0,78.0,,NBA,3328.0,241.0,298.0,2427.0,Isiah Thomas,C,93.0,1975-76,,965.0,BUF,0.48700000000000004
291,740.0,0.512,1445.0,,,,205.0,25.0,99.0,727.0,740.0,0.512,1445.0,381.0,0.738,516.0,72.0,,NBA,2798.0,199.0,262.0,1861.0,Isiah Thomas,C,77.0,1976-77,,926.0,TOT,0.512
292,182.0,0.455,400.0,,,,65.0,25.0,34.0,198.0,182.0,0.455,400.0,110.0,0.696,158.0,20.0,,NBA,767.0,66.0,74.0,474.0,Isiah Thomas,C,16.0,1976-77,,264.0,BUF,0.455
293,558.0,0.534,1045.0,,,,140.0,25.0,65.0,529.0,558.0,0.534,1045.0,271.0,0.757,358.0,52.0,,NBA,2031.0,133.0,188.0,1387.0,Isiah Thomas,C,61.0,1976-77,,662.0,NYK,0.534
294,814.0,0.52,1564.0,,,,298.0,26.0,126.0,774.0,814.0,0.52,1564.0,469.0,0.727,645.0,79.0,,NBA,3182.0,236.0,297.0,2097.0,Isiah Thomas,C,105.0,1977-78,346.0,1010.0,NYK,0.52
295,596.0,0.529,1127.0,,,,168.0,27.0,67.0,390.0,596.0,0.529,1127.0,295.0,0.6559999999999999,450.0,60.0,,NBA,2231.0,130.0,189.0,1487.0,Isiah Thomas,PF-C,74.0,1978-79,217.0,520.0,TOT,0.529
296,429.0,0.541,793.0,,,,128.0,27.0,47.0,285.0,429.0,0.541,793.0,218.0,0.6509999999999999,335.0,40.0,,NBA,1594.0,94.0,134.0,1076.0,Isiah Thomas,PF,62.0,1978-79,153.0,379.0,NYK,0.541
297,167.0,0.5,334.0,,,,40.0,27.0,20.0,105.0,167.0,0.5,334.0,77.0,0.67,115.0,20.0,,NBA,637.0,36.0,55.0,411.0,Isiah Thomas,C,12.0,1978-79,64.0,141.0,BOS,0.5
298,489.0,0.489,1001.0,3.0,0.125,24.0,200.0,28.0,65.0,367.0,492.0,0.48,1025.0,235.0,0.73,322.0,58.0,,NBA,2097.0,100.0,178.0,1222.0,Isiah Thomas,PF,73.0,1979-80,238.0,467.0,DET,0.48100000000000004
299,68.0,0.436,156.0,0.0,0.0,1.0,30.0,29.0,13.0,50.0,68.0,0.433,157.0,29.0,0.7070000000000001,41.0,16.0,,NBA,321.0,17.0,38.0,165.0,Isiah Thomas,PF,17.0,1980-81,32.0,67.0,TOT,0.433
300,30.0,0.366,82.0,0.0,,0.0,20.0,29.0,7.0,32.0,30.0,0.366,82.0,12.0,0.6,20.0,6.0,,NBA,168.0,9.0,16.0,72.0,Isiah Thomas,PF,8.0,1980-81,18.0,41.0,DET,0.366
301,38.0,0.514,74.0,0.0,0.0,1.0,10.0,29.0,6.0,18.0,38.0,0.507,75.0,17.0,0.81,21.0,10.0,,NBA,153.0,8.0,22.0,93.0,Isiah Thomas,PF,9.0,1980-81,14.0,26.0,NJN,0.507
302,151.0,0.465,325.0,0.0,0.0,5.0,32.0,30.0,36.0,114.0,151.0,0.45799999999999996,330.0,90.0,0.7140000000000001,126.0,41.0,0.0,NBA,746.0,45.0,109.0,392.0,Isiah Thomas,C,22.0,1981-82,51.0,159.0,LAL,0.45799999999999996
303,292.0,0.52,561.0,0.0,0.0,1.0,39.0,31.0,40.0,171.0,292.0,0.52,562.0,119.0,0.73,163.0,47.0,1.0,NBA,1019.0,76.0,153.0,703.0,Isiah Thomas,C,40.0,1982-83,68.0,247.0,LAL,0.52
304,352.0,0.474,743.0,0.0,0.0,5.0,74.0,32.0,50.0,207.0,352.0,0.47100000000000003,748.0,212.0,0.8029999999999999,264.0,70.0,0.0,NBA,1456.0,82.0,182.0,916.0,Isiah Thomas,C,42.0,1983-84,127.0,289.0,LAL,0.47100000000000003
305,284.0,0.521,545.0,0.0,0.0,1.0,67.0,33.0,53.0,216.0,284.0,0.52,546.0,122.0,0.753,162.0,66.0,0.0,NBA,1254.0,79.0,170.0,690.0,Isiah Thomas,C,18.0,1984-85,95.0,295.0,LAL,0.52
306,116.0,0.462,251.0,0.0,,0.0,35.0,34.0,18.0,78.0,116.0,0.462,251.0,62.0,0.765,81.0,29.0,0.0,NBA,609.0,25.0,64.0,294.0,Isiah Thomas,C,10.0,1985-86,49.0,103.0,PHI,0.462
307,7417.0,0.504,14714.0,3.0,0.081,37.0,1951.0,,1147.0,5502.0,7420.0,0.503,14751.0,3944.0,0.754,5229.0,852.0,1.0,NBA,28327.0,1818.0,2726.0,18787.0,Isiah Thomas,,751.0,Career,1223.0,8048.0,,0.503
308,,,,,,,,,,,,,,,,,,,,,,,,Isiah Thomas,,,,,,,
309,3697.0,0.5,7396.0,,,,868.0,,614.0,2606.0,3697.0,0.5,7396.0,2040.0,0.78,2617.0,334.0,,NBA,13381.0,895.0,1158.0,9434.0,Isiah Thomas,,289.0,5 seasons,,4229.0,BUF,0.5
310,1079.0,0.496,2174.0,0.0,0.0,12.0,212.0,,179.0,708.0,1079.0,0.494,2186.0,543.0,0.759,715.0,224.0,1.0,NBA,4475.0,282.0,614.0,2701.0,Isiah Thomas,,122.0,4 seasons,341.0,990.0,LAL,0.494
311,1801.0,0.529,3402.0,,,,566.0,,238.0,1588.0,1801.0,0.529,3402.0,958.0,0.716,1338.0,171.0,,NBA,6807.0,463.0,619.0,4560.0,Isiah Thomas,,228.0,3 seasons,499.0,2051.0,NYK,0.529
312,519.0,0.479,1083.0,3.0,0.125,24.0,220.0,,72.0,399.0,522.0,0.47200000000000003,1107.0,247.0,0.722,342.0,64.0,,NBA,2265.0,109.0,194.0,1294.0,Isiah Thomas,,81.0,2 seasons,256.0,508.0,DET,0.473
313,116.0,0.462,251.0,0.0,,0.0,35.0,,18.0,78.0,116.0,0.462,251.0,62.0,0.765,81.0,29.0,0.0,NBA,609.0,25.0,64.0,294.0,Isiah Thomas,,10.0,1 season,49.0,103.0,PHI,0.462
314,167.0,0.5,334.0,,,,40.0,,20.0,105.0,167.0,0.5,334.0,77.0,0.67,115.0,20.0,,NBA,637.0,36.0,55.0,411.0,Isiah Thomas,,12.0,1 season,64.0,141.0,BOS,0.5
315,38.0,0.514,74.0,0.0,0.0,1.0,10.0,,6.0,18.0,38.0,0.507,75.0,17.0,0.81,21.0,10.0,,NBA,153.0,8.0,22.0,93.0,Isiah Thomas,,9.0,1 season,14.0,26.0,NJN,0.507
316,591.0,0.5720000000000001,1034.0,0.0,0.0,1.0,82.0,19.0,128.0,754.0,591.0,0.5710000000000001,1035.0,375.0,0.635,591.0,83.0,,ABA,3205.0,455.0,288.0,1557.0,Magic Johnson,C,85.0,1974-75,320.0,1209.0,UTS,0.5710000000000001
317,251.0,0.514,488.0,0.0,0.0,2.0,58.0,20.0,28.0,217.0,251.0,0.512,490.0,112.0,0.612,183.0,43.0,,ABA,1168.0,196.0,113.0,614.0,Magic Johnson,PF,25.0,1975-76,140.0,413.0,SSL,0.512
318,389.0,0.48,810.0,,,,89.0,21.0,181.0,635.0,389.0,0.48,810.0,305.0,0.693,440.0,82.0,,NBA,2506.0,437.0,275.0,1083.0,Magic Johnson,C,67.0,1976-77,,1072.0,TOT,0.48
319,0.0,,0.0,,,,0.0,21.0,0.0,1.0,0.0,,0.0,0.0,,0.0,2.0,,NBA,6.0,0.0,1.0,0.0,Magic Johnson,C,0.0,1976-77,,1.0,BUF,
320,389.0,0.48,810.0,,,,89.0,21.0,181.0,634.0,389.0,0.48,810.0,305.0,0.693,440.0,80.0,,NBA,2500.0,437.0,274.0,1083.0,Magic Johnson,C,67.0,1976-77,,1071.0,HOU,0.48
321,413.0,0.499,828.0,,,,31.0,22.0,76.0,506.0,413.0,0.499,828.0,318.0,0.718,443.0,59.0,,NBA,2107.0,380.0,179.0,1144.0,Magic Johnson,C,48.0,1977-78,220.0,886.0,HOU,0.499
322,716.0,0.54,1325.0,,,,147.0,23.0,119.0,857.0,716.0,0.54,1325.0,599.0,0.7390000000000001,811.0,82.0,,NBA,3390.0,587.0,223.0,2031.0,Magic Johnson,C,79.0,1978-79,326.0,1444.0,HOU,0.54
323,778.0,0.504,1543.0,0.0,0.0,6.0,147.0,24.0,107.0,617.0,778.0,0.502,1549.0,563.0,0.7190000000000001,783.0,82.0,,NBA,3140.0,573.0,210.0,2119.0,Magic Johnson,C,80.0,1979-80,300.0,1190.0,HOU,0.502
324,805.0,0.522,1542.0,1.0,0.33299999999999996,3.0,141.0,25.0,150.0,706.0,806.0,0.522,1545.0,609.0,0.757,804.0,80.0,,NBA,3245.0,474.0,223.0,2222.0,Magic Johnson,C,83.0,1980-81,308.0,1180.0,HOU,0.522
325,945.0,0.52,1816.0,0.0,0.0,6.0,142.0,26.0,125.0,630.0,945.0,0.519,1822.0,630.0,0.762,827.0,81.0,81.0,NBA,3398.0,558.0,208.0,2520.0,Magic Johnson,C,76.0,1981-82,294.0,1188.0,HOU,0.519
326,654.0,0.502,1304.0,0.0,0.0,1.0,101.0,27.0,157.0,749.0,654.0,0.501,1305.0,600.0,0.7609999999999999,788.0,78.0,78.0,NBA,2922.0,445.0,206.0,1908.0,Magic Johnson,C,89.0,1982-83,264.0,1194.0,PHI,0.501
327,532.0,0.485,1097.0,0.0,0.0,4.0,96.0,28.0,110.0,598.0,532.0,0.483,1101.0,545.0,0.75,727.0,71.0,71.0,NBA,2613.0,352.0,188.0,1609.0,Magic Johnson,C,71.0,1983-84,250.0,950.0,PHI,0.483
328,602.0,0.47,1282.0,0.0,0.0,2.0,130.0,29.0,123.0,646.0,602.0,0.469,1284.0,737.0,0.815,904.0,79.0,79.0,NBA,2957.0,385.0,216.0,1941.0,Magic Johnson,C,67.0,1984-85,286.0,1031.0,PHI,0.469
329,571.0,0.45899999999999996,1245.0,0.0,0.0,1.0,90.0,30.0,71.0,533.0,571.0,0.45799999999999996,1246.0,617.0,0.787,784.0,74.0,74.0,NBA,2706.0,339.0,194.0,1759.0,Magic Johnson,C,67.0,1985-86,261.0,872.0,PHI,0.45799999999999996
330,595.0,0.45799999999999996,1300.0,0.0,0.0,11.0,120.0,31.0,92.0,484.0,595.0,0.45399999999999996,1311.0,570.0,0.8240000000000001,692.0,73.0,70.0,NBA,2488.0,340.0,139.0,1760.0,Magic Johnson,C,59.0,1986-87,202.0,824.0,WSB,0.45399999999999996
331,529.0,0.488,1083.0,2.0,0.28600000000000003,7.0,112.0,32.0,72.0,512.0,531.0,0.48700000000000004,1090.0,543.0,0.7879999999999999,689.0,79.0,78.0,NBA,2692.0,372.0,160.0,1607.0,Magic Johnson,C,59.0,1987-88,249.0,884.0,WSB,0.488
332,538.0,0.496,1084.0,0.0,0.0,12.0,112.0,33.0,100.0,570.0,538.0,0.491,1096.0,561.0,0.789,711.0,81.0,80.0,NBA,2878.0,386.0,154.0,1637.0,Magic Johnson,C,79.0,1988-89,245.0,956.0,ATL,0.491
333,516.0,0.483,1068.0,1.0,0.111,9.0,130.0,34.0,84.0,448.0,517.0,0.48,1077.0,493.0,0.7809999999999999,631.0,81.0,81.0,NBA,2735.0,364.0,158.0,1528.0,Magic Johnson,C,47.0,1989-90,232.0,812.0,ATL,0.48100000000000004
334,280.0,0.474,591.0,0.0,0.0,7.0,68.0,35.0,74.0,396.0,280.0,0.46799999999999997,598.0,309.0,0.831,372.0,82.0,15.0,NBA,1912.0,271.0,134.0,869.0,Magic Johnson,C,30.0,1990-91,137.0,667.0,ATL,0.46799999999999997
335,437.0,0.474,921.0,3.0,0.375,8.0,93.0,36.0,64.0,424.0,440.0,0.474,929.0,396.0,0.7859999999999999,504.0,82.0,77.0,NBA,2511.0,320.0,136.0,1279.0,Magic Johnson,C,74.0,1991-92,150.0,744.0,MIL,0.475
336,13.0,0.31,42.0,0.0,,0.0,7.0,37.0,8.0,24.0,13.0,0.31,42.0,24.0,0.774,31.0,11.0,0.0,NBA,104.0,22.0,6.0,50.0,Magic Johnson,C,1.0,1992-93,10.0,46.0,MIL,0.31
337,102.0,0.442,231.0,0.0,0.0,1.0,34.0,38.0,17.0,120.0,102.0,0.44,232.0,90.0,0.769,117.0,55.0,0.0,NBA,618.0,106.0,52.0,294.0,Magic Johnson,C,11.0,1993-94,59.0,226.0,PHI,0.44
338,12.0,0.364,33.0,1.0,0.5,2.0,6.0,39.0,3.0,26.0,13.0,0.371,35.0,22.0,0.688,32.0,17.0,0.0,NBA,149.0,20.0,15.0,49.0,Magic Johnson,C,2.0,1994-95,11.0,46.0,SAS,0.386
339,10269.0,0.49700000000000005,20667.0,8.0,0.096,83.0,1936.0,,1889.0,10452.0,10277.0,0.495,20750.0,9018.0,0.76,11864.0,1455.0,784.0,TOT,49444.0,7382.0,3477.0,29580.0,Magic Johnson,,1199.0,Career,4264.0,17834.0,,0.495
340,9427.0,0.49200000000000005,19145.0,8.0,0.1,80.0,1796.0,,1733.0,9481.0,9435.0,0.491,19225.0,8531.0,0.769,11090.0,1329.0,784.0,NBA,45071.0,6731.0,3076.0,27409.0,Magic Johnson,,1089.0,,3804.0,16212.0,,0.491
341,842.0,0.5529999999999999,1522.0,0.0,0.0,3.0,140.0,,156.0,971.0,842.0,0.552,1525.0,487.0,0.629,774.0,126.0,,ABA,4373.0,651.0,401.0,2171.0,Magic Johnson,,110.0,,460.0,1622.0,,0.552
342,,,,,,,,,,,,,,,,,,,,,,,,Magic Johnson,,,,,,,
343,4046.0,0.514,7864.0,1.0,0.067,15.0,697.0,,758.0,3950.0,4047.0,0.514,7879.0,3024.0,0.736,4108.0,464.0,81.0,NBA,17780.0,3009.0,1317.0,11119.0,Magic Johnson,,433.0,6 seasons,1448.0,6959.0,HOU,0.514
344,2461.0,0.47700000000000004,5159.0,0.0,0.0,9.0,451.0,,478.0,2646.0,2461.0,0.47600000000000003,5168.0,2589.0,0.78,3320.0,357.0,302.0,NBA,11816.0,1627.0,856.0,7511.0,Magic Johnson,,305.0,5 seasons,1120.0,4273.0,PHI,0.47600000000000003
345,1334.0,0.486,2743.0,1.0,0.036000000000000004,28.0,310.0,,258.0,1414.0,1335.0,0.48200000000000004,2771.0,1363.0,0.795,1714.0,244.0,176.0,NBA,7525.0,1021.0,446.0,4034.0,Magic Johnson,,156.0,3 seasons,614.0,2435.0,ATL,0.48200000000000004
346,1124.0,0.47200000000000003,2383.0,2.0,0.111,18.0,232.0,,164.0,996.0,1126.0,0.469,2401.0,1113.0,0.8059999999999999,1381.0,152.0,148.0,NBA,5180.0,712.0,299.0,3367.0,Magic Johnson,,118.0,2 seasons,451.0,1708.0,WSB,0.469
347,450.0,0.467,963.0,3.0,0.375,8.0,100.0,,72.0,448.0,453.0,0.467,971.0,420.0,0.785,535.0,93.0,77.0,NBA,2615.0,342.0,142.0,1329.0,Magic Johnson,,75.0,2 seasons,160.0,790.0,MIL,0.46799999999999997
348,591.0,0.5720000000000001,1034.0,0.0,0.0,1.0,82.0,,128.0,754.0,591.0,0.5710000000000001,1035.0,375.0,0.635,591.0,83.0,,ABA,3205.0,455.0,288.0,1557.0,Magic Johnson,,85.0,1 season,320.0,1209.0,UTS,0.5710000000000001
349,251.0,0.514,488.0,0.0,0.0,2.0,58.0,,28.0,217.0,251.0,0.512,490.0,112.0,0.612,183.0,43.0,,ABA,1168.0,196.0,113.0,614.0,Magic Johnson,,25.0,1 season,140.0,413.0,SSL,0.512
350,12.0,0.364,33.0,1.0,0.5,2.0,6.0,,3.0,26.0,13.0,0.371,35.0,22.0,0.688,32.0,17.0,0.0,NBA,149.0,20.0,15.0,49.0,Magic Johnson,,2.0,1 season,11.0,46.0,SAS,0.386
351,0.0,,0.0,,,,0.0,,0.0,1.0,0.0,,0.0,0.0,,0.0,2.0,,NBA,6.0,0.0,1.0,0.0,Magic Johnson,,0.0,1 season,,1.0,BUF,
352,288.0,0.503,573.0,,,,74.0,23.0,94.0,342.0,288.0,0.503,573.0,121.0,0.708,171.0,77.0,,NBA,1384.0,201.0,224.0,697.0,James Worthy,C,55.0,1976-77,,543.0,GSW,0.503
353,430.0,0.47200000000000003,911.0,,,,95.0,24.0,123.0,469.0,430.0,0.47200000000000003,911.0,165.0,0.625,264.0,82.0,,NBA,1969.0,211.0,291.0,1025.0,James Worthy,C,79.0,1977-78,201.0,680.0,GSW,0.47200000000000003
354,554.0,0.499,1110.0,,,,115.0,25.0,217.0,651.0,554.0,0.499,1110.0,196.0,0.698,281.0,76.0,,NBA,2411.0,265.0,303.0,1304.0,James Worthy,C,100.0,1978-79,233.0,916.0,GSW,0.499
355,510.0,0.507,1005.0,0.0,0.0,1.0,122.0,26.0,115.0,536.0,510.0,0.507,1006.0,203.0,0.715,284.0,72.0,,NBA,2119.0,247.0,248.0,1223.0,James Worthy,C,58.0,1979-80,225.0,783.0,GSW,0.507
356,635.0,0.545,1165.0,0.0,0.0,1.0,144.0,27.0,214.0,532.0,635.0,0.545,1166.0,282.0,0.71,397.0,82.0,78.0,NBA,2298.0,245.0,310.0,1552.0,James Worthy,C,81.0,1980-81,191.0,777.0,BOS,0.545
357,669.0,0.542,1235.0,0.0,,0.0,140.0,28.0,192.0,578.0,669.0,0.542,1235.0,252.0,0.71,355.0,80.0,78.0,NBA,2534.0,288.0,267.0,1590.0,James Worthy,C,68.0,1981-82,221.0,866.0,BOS,0.542
358,619.0,0.551,1124.0,0.0,0.0,1.0,141.0,29.0,148.0,567.0,619.0,0.55,1125.0,271.0,0.698,388.0,78.0,76.0,NBA,2459.0,260.0,222.0,1509.0,James Worthy,C,79.0,1982-83,185.0,827.0,BOS,0.55
359,623.0,0.546,1140.0,0.0,,0.0,139.0,30.0,116.0,614.0,623.0,0.546,1140.0,274.0,0.745,368.0,80.0,79.0,NBA,2867.0,243.0,266.0,1520.0,James Worthy,C,55.0,1983-84,184.0,857.0,BOS,0.546
360,551.0,0.542,1016.0,0.0,,0.0,125.0,31.0,101.0,577.0,551.0,0.542,1016.0,292.0,0.743,393.0,79.0,78.0,NBA,2850.0,263.0,223.0,1394.0,James Worthy,C,56.0,1984-85,186.0,840.0,BOS,0.542
361,530.0,0.5489999999999999,966.0,0.0,,0.0,145.0,32.0,116.0,524.0,530.0,0.5489999999999999,966.0,245.0,0.731,335.0,81.0,80.0,NBA,2567.0,246.0,215.0,1305.0,James Worthy,C,65.0,1985-86,187.0,770.0,BOS,0.5489999999999999
362,588.0,0.557,1056.0,0.0,0.0,1.0,173.0,33.0,144.0,597.0,588.0,0.556,1057.0,227.0,0.735,309.0,80.0,80.0,NBA,2995.0,254.0,266.0,1403.0,James Worthy,C,64.0,1986-87,191.0,851.0,BOS,0.556
363,442.0,0.59,749.0,0.0,0.0,1.0,115.0,34.0,84.0,455.0,442.0,0.589,750.0,177.0,0.7340000000000001,241.0,74.0,73.0,NBA,2312.0,173.0,198.0,1061.0,James Worthy,C,55.0,1987-88,154.0,628.0,BOS,0.589
364,596.0,0.57,1045.0,0.0,,0.0,175.0,35.0,116.0,654.0,596.0,0.57,1045.0,294.0,0.7190000000000001,409.0,80.0,80.0,NBA,2840.0,342.0,209.0,1486.0,James Worthy,C,79.0,1988-89,200.0,996.0,BOS,0.57
365,505.0,0.58,871.0,0.0,,0.0,103.0,36.0,69.0,537.0,505.0,0.58,871.0,233.0,0.747,312.0,79.0,78.0,NBA,2396.0,259.0,189.0,1243.0,James Worthy,C,38.0,1989-90,169.0,796.0,BOS,0.58
366,485.0,0.599,810.0,0.0,0.0,1.0,66.0,37.0,103.0,585.0,485.0,0.598,811.0,237.0,0.767,309.0,81.0,81.0,NBA,2441.0,271.0,197.0,1207.0,James Worthy,C,66.0,1990-91,153.0,856.0,BOS,0.598
367,468.0,0.535,874.0,0.0,,0.0,70.0,38.0,97.0,486.0,468.0,0.535,874.0,179.0,0.772,232.0,79.0,79.0,NBA,2285.0,219.0,172.0,1115.0,James Worthy,C,68.0,1991-92,131.0,705.0,BOS,0.535
368,416.0,0.535,777.0,0.0,,0.0,61.0,39.0,107.0,494.0,416.0,0.535,777.0,162.0,0.6890000000000001,235.0,79.0,79.0,NBA,2146.0,246.0,201.0,994.0,James Worthy,C,57.0,1992-93,120.0,740.0,BOS,0.535
369,356.0,0.491,725.0,0.0,,0.0,82.0,40.0,96.0,401.0,356.0,0.491,725.0,154.0,0.74,208.0,74.0,74.0,NBA,1987.0,141.0,190.0,866.0,James Worthy,C,42.0,1993-94,108.0,542.0,BOS,0.491
370,159.0,0.42700000000000005,372.0,0.0,,0.0,44.0,41.0,36.0,257.0,159.0,0.42700000000000005,372.0,71.0,0.703,101.0,81.0,4.0,NBA,1352.0,93.0,132.0,389.0,James Worthy,C,27.0,1994-95,66.0,350.0,CHH,0.42700000000000005
371,120.0,0.498,241.0,0.0,,0.0,29.0,42.0,54.0,214.0,120.0,0.498,241.0,50.0,0.7040000000000001,71.0,74.0,34.0,NBA,1086.0,89.0,80.0,290.0,James Worthy,C,21.0,1995-96,50.0,303.0,CHH,0.498
372,70.0,0.49,143.0,0.0,,0.0,22.0,43.0,19.0,47.0,70.0,0.49,143.0,21.0,0.677,31.0,43.0,3.0,NBA,406.0,42.0,40.0,161.0,James Worthy,C,6.0,1996-97,28.0,89.0,CHI,0.49
373,9614.0,0.537,17908.0,0.0,0.0,6.0,2180.0,,2361.0,10117.0,9614.0,0.537,17914.0,4106.0,0.721,5694.0,1611.0,1134.0,NBA,45704.0,4598.0,4443.0,23334.0,James Worthy,,1219.0,Career,3183.0,14715.0,,0.537
374,,,,,,,,,,,,,,,,,,,,,,,,James Worthy,,,,,,,
375,7483.0,0.552,13553.0,0.0,0.0,5.0,1679.0,,1703.0,7601.0,7483.0,0.552,13558.0,3279.0,0.73,4491.0,1106.0,1093.0,NBA,34977.0,3450.0,3125.0,18245.0,James Worthy,,873.0,14 seasons,2380.0,11051.0,BOS,0.552
376,1782.0,0.495,3599.0,0.0,0.0,1.0,406.0,,549.0,1998.0,1782.0,0.495,3600.0,685.0,0.685,1000.0,307.0,,NBA,7883.0,924.0,1066.0,4249.0,James Worthy,,292.0,4 seasons,659.0,2922.0,GSW,0.495
377,279.0,0.455,613.0,0.0,,0.0,73.0,,90.0,471.0,279.0,0.455,613.0,121.0,0.703,172.0,155.0,38.0,NBA,2438.0,182.0,212.0,679.0,James Worthy,,48.0,2 seasons,116.0,653.0,CHH,0.455
378,70.0,0.49,143.0,0.0,,0.0,22.0,,19.0,47.0,70.0,0.49,143.0,21.0,0.677,31.0,43.0,3.0,NBA,406.0,42.0,40.0,161.0,James Worthy,,6.0,1 season,28.0,89.0,CHI,0.49
379,446.0,0.581,768.0,1.0,0.25,4.0,132.0,21.0,64.0,242.0,447.0,0.579,772.0,138.0,0.624,221.0,77.0,1.0,NBA,1970.0,157.0,221.0,1033.0,Dražen Dalipagić,SF,91.0,1982-83,178.0,399.0,LAL,0.58
380,495.0,0.56,884.0,0.0,0.0,6.0,207.0,22.0,70.0,358.0,495.0,0.556,890.0,195.0,0.759,257.0,82.0,53.0,NBA,2415.0,157.0,244.0,1185.0,Dražen Dalipagić,PF,77.0,1983-84,181.0,515.0,LAL,0.556
381,610.0,0.5760000000000001,1059.0,0.0,0.0,7.0,201.0,23.0,67.0,342.0,610.0,0.5720000000000001,1066.0,190.0,0.7759999999999999,245.0,80.0,76.0,NBA,2696.0,169.0,196.0,1410.0,Dražen Dalipagić,SF,87.0,1984-85,198.0,511.0,LAL,0.5720000000000001
382,629.0,0.586,1073.0,0.0,0.0,13.0,201.0,24.0,77.0,251.0,629.0,0.579,1086.0,242.0,0.7709999999999999,314.0,75.0,73.0,NBA,2454.0,136.0,195.0,1500.0,Dražen Dalipagić,SF,82.0,1985-86,149.0,387.0,LAL,0.579
383,651.0,0.545,1194.0,0.0,0.0,13.0,226.0,25.0,83.0,308.0,651.0,0.539,1207.0,292.0,0.7509999999999999,389.0,82.0,82.0,NBA,2819.0,158.0,206.0,1594.0,Dražen Dalipagić,SF,108.0,1986-87,168.0,466.0,LAL,0.539
384,615.0,0.537,1145.0,2.0,0.125,16.0,289.0,26.0,55.0,245.0,617.0,0.531,1161.0,242.0,0.7959999999999999,304.0,75.0,72.0,NBA,2655.0,129.0,175.0,1478.0,Dražen Dalipagić,SF,72.0,1987-88,155.0,374.0,LAL,0.532
385,700.0,0.556,1259.0,2.0,0.087,23.0,288.0,27.0,56.0,320.0,702.0,0.5479999999999999,1282.0,251.0,0.782,321.0,81.0,81.0,NBA,2960.0,169.0,175.0,1657.0,Dražen Dalipagić,SF,108.0,1988-89,182.0,489.0,LAL,0.5479999999999999
